entry_price,pnl,price,reason,side,size,symbol,timestamp
97881.5,-30.59433409340244,97326.0,stop_loss,sell,0.0550753088990143,BTC/USDT,2025-02-13T10:00:00
96099.0,-34.813697286536126,96603.5,stop_loss,buy,0.06900633753525495,BTC/USDT,2025-02-22T18:00:00
93779.5,-24.83822020144483,94243.0,stop_loss,buy,0.053588393099125844,BTC/USDT,2025-02-25T02:00:00
89820.0,42.23088164364951,88312.0,take_profit,buy,0.028004563424170764,BTC/USDT,2025-02-25T15:30:00
86397.0,-22.621739171582874,87328.0,stop_loss,buy,0.02429832349257022,BTC/USDT,2025-02-25T22:15:00
2712.55,182.4849102316493,2330.6,take_profit,buy,0.4777717246541411,ETH/USDT,2025-02-27T00:00:00
85034.5,-26.069313137792683,86105.0,stop_loss,buy,0.02435246439775122,BTC/USDT,2025-02-27T12:00:00
80972.0,-57.70695065302717,81745.5,stop_loss,buy,0.07460497821981535,BTC/USDT,2025-02-28T19:30:00
91672.5,192.3257121094587,94527.84458368918,take_profit,sell,0.06735639306306387,BTC/USDT,2025-03-02T23:15:00
92605.5,-97.11463529484081,91363.0,stop_loss,sell,0.07816067226948958,BTC/USDT,2025-03-03T20:15:00
90592.0,-63.53108058302354,89465.0,stop_loss,sell,0.05637185499824626,BTC/USDT,2025-03-03T23:45:00
87367.0,-80.60048696935046,85755.0,stop_loss,sell,0.05000030209016777,BTC/USDT,2025-03-04T07:00:00
86825.0,228.05331703481957,89580.75776138199,take_profit,sell,0.08275521173546575,BTC/USDT,2025-03-05T16:00:00
90033.0,-120.33700419568292,88551.0,stop_loss,sell,0.08119905816172937,BTC/USDT,2025-03-05T20:45:00
88537.5,223.79381181826358,92128.5,take_profit,sell,0.062320749601298686,BTC/USDT,2025-03-06T10:15:00
92151.5,-117.87721853395303,90361.0,stop_loss,sell,0.0658348051013421,BTC/USDT,2025-03-06T18:15:00
90326.0,-123.06075838478581,88406.5,stop_loss,sell,0.06411084052346226,BTC/USDT,2025-03-06T23:15:00
80375.0,-15.824954807047947,80712.5,stop_loss,buy,0.046888754983845767,BTC/USDT,2025-03-10T05:30:00
2309.35,175.69904273732794,1905.6,take_profit,buy,0.4351679077085522,ETH/USDT,2025-03-11T00:15:00
79204.5,21.701706859876488,78669.0,take_profit,buy,0.04052606323039493,BTC/USDT,2025-03-11T05:45:00
84246.5,-34.11884699862452,83662.0,stop_loss,sell,0.058372706584473084,BTC/USDT,2025-03-16T16:30:00
81569.5,-25.442027606654342,82071.5,stop_loss,buy,0.05068132989373375,BTC/USDT,2025-03-19T01:15:00
88339.0,-30.380011065603608,87917.5,stop_loss,sell,0.07207594558862065,BTC/USDT,2025-03-24T20:30:00
88124.0,-26.444010165609793,87718.0,stop_loss,sell,0.06513302996455614,BTC/USDT,2025-03-25T03:45:00
88018.5,-19.72222106593401,87731.0,stop_loss,sell,0.06859902979455308,BTC/USDT,2025-03-26T03:45:00
81594.5,-21.50590535537742,81884.0,stop_loss,buy,0.07428637428455066,BTC/USDT,2025-03-31T10:30:00
