entry_price,pnl,price,reason,side,size,symbol,timestamp
3507.5,12.473475556068333,3331.3119929488403,take_profit,buy,0.07079639394778107,ETH/USDT,2025-01-18T10:45:00
3317.25,11.306548601777802,3166.3,take_profit,buy,0.0749026074977,ETH/USDT,2025-01-19T17:00:00
3153.1,-13.326140101549237,3265.65,stop_loss,buy,0.11840195558906455,ETH/USDT,2025-01-19T19:30:00
103757.0,-10.087838895413142,100945.95939165779,stop_loss,sell,0.0035886492943132398,BTC/USDT,2025-01-20T04:45:00
101226.0,12.952729450351487,104741.5,take_profit,sell,0.0036844629356710245,BTC/USDT,2025-01-20T12:15:00
109007.5,-10.940245660491874,106606.5,stop_loss,sell,0.004556537134732142,BTC/USDT,2025-01-20T22:30:00
104495.0,-16.445325230914488,99881.5,stop_loss,sell,0.003564609348848919,BTC/USDT,2025-01-27T12:00:00
3348.65,25.833354392890705,3116.65,take_profit,buy,0.11135066548659786,ETH/USDT,2025-01-27T12:00:00
3081.95,-21.44812549223328,3259.29127371118,stop_loss,buy,0.1209426606868963,ETH/USDT,2025-01-30T19:00:00
3261.5,36.57668254378768,2941.5,take_profit,buy,0.11430213294933651,ETH/USDT,2025-02-03T00:15:00
98939.0,-19.381349786117447,93794.5,stop_loss,sell,0.0037673923191986485,BTC/USDT,2025-02-03T07:15:00
2922.05,24.389100663295288,2731.0,take_profit,buy,0.1276582081303076,ETH/USDT,2025-02-03T07:15:00
93756.0,-16.559329089435533,99991.5,stop_loss,buy,0.0026556537710585412,BTC/USDT,2025-02-04T00:45:00
2435.4,-59.72291789224741,2824.85,stop_loss,buy,0.15335195247720487,ETH/USDT,2025-02-04T03:30:00
100490.0,-16.087780179959353,93955.0,stop_loss,sell,0.002461787326696152,BTC/USDT,2025-02-25T03:30:00
93263.0,-17.90761556165782,86519.5,stop_loss,sell,0.0026555372672436898,BTC/USDT,2025-02-26T19:45:00
2895.5,78.93497186064383,2279.0184740736777,take_profit,buy,0.12804109862341212,ETH/USDT,2025-02-27T01:45:00
86662.5,-23.664171302494047,78388.0,stop_loss,sell,0.0028598913895092207,BTC/USDT,2025-03-11T00:15:00
77584.5,-48.66419216095146,87683.5,stop_loss,buy,0.004818713948009848,BTC/USDT,2025-03-24T19:30:00
2320.7,110.76116680957503,1629.6,take_profit,buy,0.16026793055936195,ETH/USDT,2025-04-07T00:15:00
88339.0,-47.04073230157041,99541.71321931195,stop_loss,buy,0.0041990481574123144,BTC/USDT,2025-05-08T13:45:00
1619.55,-139.1122158879522,2220.0746536986217,stop_loss,buy,0.23165113210783655,ETH/USDT,2025-05-09T06:45:00
99648.0,-43.729267696754384,111450.0,stop_loss,buy,0.003705242136650939,BTC/USDT,2025-05-22T09:15:00
2199.6,-106.69221949140535,2840.3,stop_loss,buy,0.16652445683066225,ETH/USDT,2025-06-11T20:00:00
111366.0,-40.61049820405009,98885.5,stop_loss,sell,0.0032539159652297655,BTC/USDT,2025-06-23T01:30:00
98489.5,66.19568229789355,116458.0,take_profit,sell,0.00368398487897674,BTC/USDT,2025-07-11T08:15:00
2837.4,-86.06953206414637,3514.1,stop_loss,buy,0.12719008728261622,ETH/USDT,2025-07-18T06:15:00
3578.7,64.68635250487849,4545.55,take_profit,sell,0.06690422765152657,ETH/USDT,2025-08-13T01:45:00
116500.0,-46.76679040603472,101424.0,stop_loss,sell,0.0031020688780866758,BTC/USDT,2025-11-04T22:45:00
4601.3,126.79185867341988,3391.15,take_profit,buy,0.10477367158899299,ETH/USDT,2025-11-04T22:45:00
101393.5,-58.11341291277526,85214.0,stop_loss,sell,0.0035917928806684547,BTC/USDT,2025-11-21T13:00:00
